date,user,text
2022-12-05 13:02:43,IqbalAP80,"Sebanyak 27,55 juta atau 10,19 persen penduduk Indonesia masuk dalam garis kemiskinan karena pengetatan aktivitas m… https://t.co/j5udOPsi3P"
2022-12-05 12:56:54,aminisk56583476,"Sebanyak 27,55 juta atau 10,19 persen penduduk Indonesia masuk dalam garis kemiskinan karena pengetatan aktivitas m… https://t.co/cXXuH3TncI"
2022-12-05 12:51:06,indozonemedia,"WHO bilang, akan ada kemunculan varian baru virus Corona yang lebih mematikan. Hal itu, bisa terus terjadi jika mas… https://t.co/VkByDt63dX"
2022-12-05 12:46:44,BenA2W,"@EvangelineWany1 @sethmurule2 Ahaa hata wewe hujui? Hakuna corona itakushika hivi. Corona is airborne, spread by br… https://t.co/MAARtAgXPY"
2022-12-05 12:44:30,DewoRyanto,"Sebanyak 27,55 juta atau 10,19 persen penduduk Indonesia masuk dalam garis kemiskinan karena pengetatan aktivitas m… https://t.co/zfIa4diJhh"
2022-12-05 12:16:00,panglima_z,"RT @anaknegri76: Hulf,seorg  mantan wakil presiden organisasi nirlaba berbasis di new York yg mplajari virus Corona. Berbeda dgn kelelawar…"
2022-12-05 12:06:10,Erte56209029,"RT @anaknegri76: Hulf,seorg  mantan wakil presiden organisasi nirlaba berbasis di new York yg mplajari virus Corona. Berbeda dgn kelelawar…"
2022-12-05 11:32:27,Vendra_Deje,"Laboratorium Wuhan adalah salah satu mitra asing dari program tsb, mempelajari virus corona pada kelelawar, kata Huff."
2022-12-05 11:32:25,Vendra_Deje,Mengumpulkan dan mengotak-atik virus corona kelelawar di China pada akhirnya mengakibatkan pelepasan SARS-CoV-2 sec… https://t.co/aEoStJGvMM
2022-12-05 11:08:27,60far60pay,RT @FitRadioBandung: WHO menyebut 90% populasi di dunia kini sudah memiliki kekebalan terhadap virus Corona.  Namun kemunculan varian baru…
2022-12-05 10:56:09,desigpy,Virus Corona Menyebabkan Blood Clots (Gumpalan Darah).  Sebuah penelitian mengungkapkan virus memicu produksi antib… https://t.co/i8ADbbN9ga
2022-12-05 10:46:38,anaknegri76,"Hulf,seorg  mantan wakil presiden organisasi nirlaba berbasis di new York yg mplajari virus Corona. Berbeda dgn kel… https://t.co/UPlEyZHnWx"
2022-12-05 08:37:02,NASRULZAIN1,"RT @DokterTifa: Eradikasi smallpox dg menggunakan vaksinasi secara global, berlangsung tak kurang dari 70 tahun. Krn itu jika WHO ingin men…"
2022-12-05 07:37:49,NeerajDuhan18,@manishk31278067 @ShweDhull Bhai ye isly kuki murkho k alag gaav thoda hote h .harkato se btate h ki mje murkh boln… https://t.co/TEkjXRHd2P
2022-12-05 07:27:48,HumasseiBingai,Kegiatan personil Polsek Sei Bingai dalam rangka pencegahan penyebaran virus corona ( Covid-19 )  #lawancorona… https://t.co/gQ3W0aWwPe
2022-12-05 07:09:49,cermin_polsek,Giat personil Polsek pantai cermin dalam rangka pelaksanaan Ops Yustisi penerapan protokol kesehatan guna pencegaha… https://t.co/9LcLcFaBO0
2022-12-05 07:08:01,polsekpaten,Kanit Propam Polsek Pana Tengah.  AIPTU ABDUL KHOLID Melakukan GIAT OPS  DISIPLIN / Pengawasan  Pencegahan Penyebar… https://t.co/hBeMfEQCEe
2022-12-05 06:55:48,AGTV_news,Saat ini dikabarkan bahwa varian baru virus Corona atau Covid-19 kembali membuat masyarakat resah. Berdasarkan info… https://t.co/Vd3H5C5CxM
2022-12-05 06:42:32,Pol_Bendungan,"Vaksin dosis ketiga ini diberikan untuk membantu meningkatkan antibodi, sehingga risiko penularan virus corona bisa… https://t.co/uF1Zkx3mP5"
2022-12-05 06:27:51,TerasTimur,Momen seperti sekarang ini—dengan pandemi penyakit mematikan yang disebabkan oleh virus Corona—merupakan momen kita… https://t.co/JDynmquvlG
2022-12-05 06:13:00,FitRadioBandung,WHO menyebut 90% populasi di dunia kini sudah memiliki kekebalan terhadap virus Corona.  Namun kemunculan varian ba… https://t.co/4iR1eoSOGW
2022-12-05 04:27:45,NabbaulliaAulia,@INALawanCovid19 @Saipolarifa @devimanda5 Kamu tidak bisa menghentikan matahari terbenam tetapi kamu pasti bisa men… https://t.co/VCwd7eK8Xx
2022-12-05 04:24:27,dendradenadaa,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/mjHYHmuf4u
2022-12-05 04:22:04,indahkur2,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/9R8Oya6q1w
2022-12-05 04:21:45,sf1ans,"Dlm ""The Truth About Wuhan"" di mana dia menyalahkan pandemi atas pendanaan virus corona oleh Amerika di China. Huff… https://t.co/jANkzRg8dh"
2022-12-05 04:20:19,irmakusum,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/GdvibTnbhu
2022-12-05 03:53:15,Deslini2,RT @mavin1818: #Semangat212Tolak3Periode  #Semangat212Tolak3Periode   Si opung ini sepertinya adalah dalang dibalik berkuasanya boneka pino…
2022-12-05 03:27:24,Chole07911579,RT @mavin1818: #Semangat212Tolak3Periode  #Semangat212Tolak3Periode   Si opung ini sepertinya adalah dalang dibalik berkuasanya boneka pino…
2022-12-05 03:26:54,OliverGin_,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/8PkyeqbmjN
2022-12-05 03:25:21,jihanauliaaaa_,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/B9vLFod3cu
2022-12-05 03:23:04,marioktaviana,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/3YKZtfDMqJ
2022-12-05 03:07:40,WBigarmy,RT @mavin1818: #Semangat212Tolak3Periode  #Semangat212Tolak3Periode   Si opung ini sepertinya adalah dalang dibalik berkuasanya boneka pino…
2022-12-05 02:57:21,wahyudis88,RT @mavin1818: #Semangat212Tolak3Periode  #Semangat212Tolak3Periode   Si opung ini sepertinya adalah dalang dibalik berkuasanya boneka pino…
2022-12-05 02:38:07,Tetty082376,RT @mavin1818: #Semangat212Tolak3Periode  #Semangat212Tolak3Periode   Si opung ini sepertinya adalah dalang dibalik berkuasanya boneka pino…
2022-12-05 02:13:48,DionClcp,"@Yuda936479051 @dinagustavsson @jokowi Betul bangat..dlm teori kedokteran yg udah ada sejak dulu,virus corona itu d… https://t.co/udRh5KUL1T"
2022-12-05 01:49:23,Rezan26152004,RT @mavin1818: #Semangat212Tolak3Periode  #Semangat212Tolak3Periode   Si opung ini sepertinya adalah dalang dibalik berkuasanya boneka pino…
2022-12-05 01:44:22,ravlihendrawan,"RT @detikcom: Virus Corona terus bermutasi dan memicu kenaikan COVID-19 RI, variasi gejala makin jadi sorotan, bahkan mirip flu. Ini gejala…"
2022-12-05 01:24:08,ochiepraselia13,"RT @detikcom: Virus Corona terus bermutasi dan memicu kenaikan COVID-19 RI, variasi gejala makin jadi sorotan, bahkan mirip flu. Ini gejala…"
2022-12-05 01:16:38,indirana21,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/b3YH5apjQR
2022-12-05 01:05:07,FarahNathan24,RT @riea_mariska86: Virus Covid-19 terus bermutasi dan terakhir ada subvarian XBB yang sudah masuk Indonesia sejak beberapa bulan lalu.   M…
2022-12-05 01:02:50,zhrim19,Vaksinasi itu sangat aman untuk kesehatan tubuh kita karena akan membentuk kekebalan tubuh agar terhindar dari viru… https://t.co/2lcFTeI7g9
2022-12-05 01:02:35,Bomad2004,Vaksin itu sangat aman untuk kesehatan karena akan membentuk kekebalan pada tubuh agar terhindar dari virus Corona… https://t.co/XlMUKyzp0E
2022-12-05 01:02:27,muttt05437179,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/nYhkVzbuXq
2022-12-05 01:02:00,rojioppa,beri tahukan bahwa Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus… https://t.co/gDwNZ6OeZ7
2022-12-05 01:01:50,lina39212996,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/3wFwW2XuK1
2022-12-05 01:01:29,bucindyoo,"Vaksin itu aman untuk kesehatan tubuh, agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5 masih men… https://t.co/WwVGXAMCWi"
2022-12-05 01:01:27,shfjttglrvycv,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/9U2JktX64U
2022-12-05 01:01:14,chepalusy,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/LnPWRvaUTG
2022-12-05 01:00:57,annalareinaa,Guys kalian ga perlu takut ya untuk divaksin karena sudah dijamin aman untuk kesehatan karena dapat membentuk kekeb… https://t.co/l9rSFZmLmP
2022-12-05 01:00:37,kamaelsabumi,Vaksin aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/KG9AOXNZLG
2022-12-05 01:00:34,BaharSarmila,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/w6PLsIKHOq
2022-12-05 01:00:33,Taranty007,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/GZWg99u9X1
2022-12-05 01:00:22,siskaa_raniee,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/KSIKXy7TOB
2022-12-05 01:00:02,VariandaAngga,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/EA6g57SbUG
2022-12-05 01:00:01,jellybellylemon,"Vaksin itu aman untuk kesehatan tubuh kita, karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona… https://t.co/Mzj8Dw2hDh"
2022-12-05 01:00:01,EnjireyEnji,Teman teman semua Vaksin itu aman untuk kesehatan lho karena akan membentuk kekebalan tubuh agar terhindar dari vir… https://t.co/qRXYydhhPy
2022-12-05 01:00:01,ArvitaRoro,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/kqpvy5wlAK
2022-12-05 01:00:01,Tika_cantik102,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/fSOU76dTQG
2022-12-05 01:00:01,laura_cxv,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/IHBJLJTiMm
2022-12-05 01:00:01,Meirraa_,"Ayo vaksin. Dengan divaksin, kita jadi terhindar dari virus Corona varian baru  #LukasMakanUangPapua #PapuaDamai https://t.co/t3BEXBZwMW"
2022-12-05 01:00:01,maidana_r45,"Yuk mulai sekarang Vaksin, gratis dan aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dar… https://t.co/JzeAzY0QSb"
2022-12-05 01:00:01,Damirani7,Gak perlu takut untuk melakukan vaksinasi karena Vaksin itu aman untuk kesehatan yang akan membentuk kekebalan tubu… https://t.co/uv8VC30GDP
2022-12-05 01:00:01,lesvanreksa,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/lhq2gNiHHp
2022-12-05 01:00:01,icacararanin,Vaksin itu aman kok untuk kesehatan karena bisa membentuk adanya kekebalan tubuh agar bisa terhindar dari virus Cor… https://t.co/BxKKljXvOa
2022-12-05 01:00:01,Wasilahtun,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/lhJiO2LIgV
2022-12-05 01:00:00,hasna_ramaniaa,Jangan ragu untuk melakukan vaksinasi yaa.. Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh a… https://t.co/q37krWsCiu
2022-12-05 01:00:00,IrfanJunaedi20,"Jangan takut dan khawatir, vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dar… https://t.co/AMxundcfNG"
2022-12-05 01:00:00,restu3_,Vaksin itu aman untuk menjaga kesehatan karena akan membentuk imunitas kekebalan tubuh agar terhindar dari virus Co… https://t.co/hripzsieaU
2022-12-05 01:00:00,Jagoberantem21,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/VEQAxwCrCU
2022-12-05 01:00:00,Sherinande1,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/F1iTGeRdeC
2022-12-05 01:00:00,oldervia,Vaksin itu terbukti aman untuk kesehatan karena akan membentuk sistem kekebalan tubuh agar terhindar dari virus Cor… https://t.co/SGg7gKDYpB
2022-12-05 01:00:00,bpvmoaptocank,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/EY0joc9kcJ
2022-12-05 01:00:00,RdNohas,Vaksinasi Covid-19 berguna supaya utk kekebalan tubuh sehingga dapat menangkal penyebaran virus Corona varian BA.4… https://t.co/lvhwnXEBB8
2022-12-05 01:00:00,Afahh52,Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru… https://t.co/Gj2Fml2OvJ
2022-12-05 00:53:23,Akomeng6,"RT @garuda080: Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Covid-19 Manfaat pemberian vaksin COVID-19 termasuk booste…"
2022-12-05 00:38:45,iqbalink13,"RT @garuda080: Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Covid-19 Manfaat pemberian vaksin COVID-19 termasuk booste…"
2022-12-05 00:33:00,apolloresor,"RT @garuda080: Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Covid-19 Manfaat pemberian vaksin COVID-19 termasuk booste…"
2022-12-05 00:27:53,forjakeu,"RT @garuda080: Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Covid-19 Manfaat pemberian vaksin COVID-19 termasuk booste…"
2022-12-05 00:25:22,Ranisor,"RT @garuda080: Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Covid-19 Manfaat pemberian vaksin COVID-19 termasuk booste…"
2022-12-05 00:24:25,bamantara00,"RT @garuda080: Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Covid-19 Manfaat pemberian vaksin COVID-19 termasuk booste…"
2022-12-05 00:22:50,AlshaibaShihab,"RT @garuda080: Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Covid-19 Manfaat pemberian vaksin COVID-19 termasuk booste…"
2022-12-05 00:22:47,Bank_Aconk,"RT @garuda080: Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Covid-19 Manfaat pemberian vaksin COVID-19 termasuk booste…"
2022-12-05 00:22:01,Torrez_20_06,"RT @garuda080: Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Covid-19 Manfaat pemberian vaksin COVID-19 termasuk booste…"
2022-12-05 00:18:06,riea_mariska86,"RT @garuda080: Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Covid-19 Manfaat pemberian vaksin COVID-19 termasuk booste…"
2022-12-05 00:14:17,Anggita_lung,"RT @garuda080: Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Covid-19 Manfaat pemberian vaksin COVID-19 termasuk booste…"
2022-12-05 00:13:09,Andiriego_,"RT @garuda080: Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Covid-19 Manfaat pemberian vaksin COVID-19 termasuk booste…"
2022-12-05 00:08:43,Revenge00810455,"RT @garuda080: Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Covid-19 Manfaat pemberian vaksin COVID-19 termasuk booste…"
2022-12-05 00:07:02,pooryyi,"RT @garuda080: Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Covid-19 Manfaat pemberian vaksin COVID-19 termasuk booste…"
2022-12-04 23:57:29,garuda080,"Prokes dan Vaksinasi Booster, Cegah Keparahan Saat Terpapar Virus Covid-19 Manfaat pemberian vaksin COVID-19 termas… https://t.co/fOfugEKBva"
2022-12-04 23:17:45,Wenywieningsih2,"RT @detikcom: Virus Corona terus bermutasi dan memicu kenaikan COVID-19 RI, variasi gejala makin jadi sorotan, bahkan mirip flu. Ini gejala…"
2022-12-04 22:58:46,Jonedi_b_Ruskam,@democrazymedia Puncak penyebaran Virus Corona Tanggal 20 Januari 2020 Namun Pembatasan (PSBB) baru pada tanggal 2… https://t.co/jpG80MrQ8w
2022-12-04 22:51:24,rumudi,RT @Jonedi_b_Ruskam: @dinagustavsson @jokowi Puncak penyebaran Virus Corona pada tanggal 20 Januari 2020. Namun anehnya pembatasan baru mul…
2022-12-04 21:41:10,hadi_11bsk,"RT @detikcom: Virus Corona terus bermutasi dan memicu kenaikan COVID-19 RI, variasi gejala makin jadi sorotan, bahkan mirip flu. Ini gejala…"
2022-12-04 21:33:47,bloggerpi,Waspadai Cara Penularan Virus Corona Ini! - https://t.co/glbcBAZyyd https://t.co/LNAoMR4DFQ
2022-12-04 21:33:46,idbcpr,Waspadai Cara Penularan Virus Corona Ini! - https://t.co/PP93dsFFig https://t.co/JbGf3Y1VET
2022-12-04 21:33:45,catperku,Waspadai Cara Penularan Virus Corona Ini! - https://t.co/EFy31WPEbP https://t.co/bxvrAsgPNy
2022-12-04 21:21:08,345_rizki,"RT @detikcom: Virus Corona terus bermutasi dan memicu kenaikan COVID-19 RI, variasi gejala makin jadi sorotan, bahkan mirip flu. Ini gejala…"
2022-12-04 21:10:22,PrivateerX,@jakpost Ini adalah propaganda bahwa suntikan tidak menghentikan penyebaran seperti yang diuraikan dalam pengarahan… https://t.co/k3xuljK7aO
2022-12-04 19:21:32,nasser_yem,"RT @DQw54Jqw9BVagXV: Virus Corona.. padahal ia bukan Corona, namun ianya adalah bala bencana azab yang empunya sekutu, gabungan virus..   1…"
2022-12-04 18:53:13,bilawalmalik795,@iamshafaatali Ghalti ka itraf krlia lkin ap abi b unka bra bat kr k dikien qoom e youth aik mint me apni ukat pa a… https://t.co/K7XUOL75cU
2022-12-04 18:26:48,Atef23995454,"RT @DQw54Jqw9BVagXV: Virus Corona.. padahal ia bukan Corona, namun ianya adalah bala bencana azab yang empunya sekutu, gabungan virus..   1…"
2022-12-04 18:21:43,DQw54Jqw9BVagXV,"Virus Corona.. padahal ia bukan Corona, namun ianya adalah bala bencana azab yang empunya sekutu, gabungan virus..… https://t.co/3Pw1uuPoYF"
2022-12-04 18:00:41,AlshabBdalslam,"RT @xA15UMS4Hem7Sd0: Virus Corona adalah sebahagian azab yang lebih kecil sebelum kedatangan azab yang lebih besar, mudah-mudahan mereka ke…"
2022-12-04 17:37:00,xA15UMS4Hem7Sd0,"Virus Corona adalah sebahagian azab yang lebih kecil sebelum kedatangan azab yang lebih besar, mudah-mudahan mereka… https://t.co/gnsve3eAgx"
2022-12-04 17:06:25,Jamal06806913,RT @jondivar: Pikiran mereka adalah uang dan jabatan aman.bila rakyat sakit dan meninggal dunia mereka biasa saja..Apalagi organisasi keseh…
2022-12-04 16:41:16,Wanimbo55452569,RT @Demokrat_TV: Wakil Ketua I DPD PD Papua Ricky Ham Pagawak SH MSi Memimpin pelaksanaan Pembagian Masker Gratis dalam rangka Pencegahan V…
2022-12-04 15:14:52,diskominfomedan,"Update Data Pasien COVID-19 di Kota Medan Minggu, 04 Desember 2022  Kunjungi link dibawah untuk informasi tentang V… https://t.co/mreGUNivSf"
2022-12-04 15:14:28,blogdokter,Mengejutkan! Virus Corona Ditemukan Pada Air Laut #blogpost https://t.co/AbTO90VpDx #infokesehatan
2022-12-04 15:14:12,pemko_medan,"Update Data Pasien COVID-19 di Kota Medan Minggu, 04 Desember 2022  Kunjungi link dibawah untuk informasi tentang V… https://t.co/o2cekYv0Qf"
2022-12-04 14:49:25,fiyans19,"RT @detikcom: Virus Corona terus bermutasi dan memicu kenaikan COVID-19 RI, variasi gejala makin jadi sorotan, bahkan mirip flu. Ini gejala…"
2022-12-04 14:20:32,brammuara82,@detikcom Coba cek literasi bahwa dari dulu penyakit flu itu termasuk golongan corona virus..jd kena flu ya kena co… https://t.co/h6jMIYnr6A
2022-12-04 13:57:13,bdleonanda,"Novak menilai pasar minyak saat ini berada di posisi yang lebih baik dibandingkan dua bulan lalu, namun masih menyi… https://t.co/x1SLuR33K3"
2022-12-04 11:40:22,ni_yuzz,"RT @DokterTifa: Eradikasi smallpox dg menggunakan vaksinasi secara global, berlangsung tak kurang dari 70 tahun. Krn itu jika WHO ingin men…"
2022-12-04 11:26:56,Atheist2345,@TheLallantop Logo ko kya kuch bhi comment kar dete he. Ye shadi us ladki ki marji se ho rahi thi lekin us ladki ko… https://t.co/vop2jbfjzf
2022-12-04 10:57:34,PrakharPandya4,@AvinashArya09 Tu is type ka neech insan h jo twitter pe followers bdane k liye apne player ko hi target krta h maz… https://t.co/5Sm5Drv8Jp
2022-12-04 10:34:33,PolairJateng,"SAT POLAIRUD POLRES JEPARA   giat  Patroli pada hari Minggu, tanggal  04 Desember 2022 pukul 08.00 s/d selesai   Gi… https://t.co/RlbDeB6H6m"
2022-12-04 09:53:15,_____Kavya_____,@Gaddapa Nim mukudh Mel irodu corona virus aa 🙄
2022-12-04 09:08:22,AdjiEins,"RT @tempodotco: Eks Bos MI6 Sebut Virus Corona Buatan Manusia, Ini Bukti Terbaru https://t.co/qJ9hafy5Vk"
2022-12-04 09:00:29,SemSeraphin,@niperezida Corona virus se irihe muri iyi foto?
2022-12-04 08:49:22,Santosoagusbkt,"RT @detikcom: Virus Corona terus bermutasi dan memicu kenaikan COVID-19 RI, variasi gejala makin jadi sorotan, bahkan mirip flu. Ini gejala…"
2022-12-04 08:34:47,Ranisor,RT @riea_mariska86: Virus Covid-19 terus bermutasi dan terakhir ada subvarian XBB yang sudah masuk Indonesia sejak beberapa bulan lalu.   M…
2022-12-04 08:34:05,Ranisor,"RT @garuda080: Ayo di vaksin booster! Vaksin penting untuk  membentuk kekebalan tubuh agar tidak mengalami resiko keparahan yang tinggi, de…"
2022-12-04 08:33:48,Ranisor,"RT @Bank_Aconk: Ayo Segera Vaksin  Disaat tubuh tervaksinasi, vaksin Covid-19 akan bantu menciptakan respon antibodi yang bisa mencegah mas…"
2022-12-04 08:26:43,Anggita_lung,"RT @Bank_Aconk: Ayo Segera Vaksin  Disaat tubuh tervaksinasi, vaksin Covid-19 akan bantu menciptakan respon antibodi yang bisa mencegah mas…"
2022-12-04 08:26:29,Anggita_lung,"RT @garuda080: Ayo di vaksin booster! Vaksin penting untuk  membentuk kekebalan tubuh agar tidak mengalami resiko keparahan yang tinggi, de…"
2022-12-04 08:25:39,Anggita_lung,RT @riea_mariska86: Virus Covid-19 terus bermutasi dan terakhir ada subvarian XBB yang sudah masuk Indonesia sejak beberapa bulan lalu.   M…
2022-12-04 08:03:43,LeonardoChandr2,"RT @detikcom: Virus Corona terus bermutasi dan memicu kenaikan COVID-19 RI, variasi gejala makin jadi sorotan, bahkan mirip flu. Ini gejala…"
2022-12-04 07:14:43,4lbert_sm,"RT @detikcom: Virus Corona terus bermutasi dan memicu kenaikan COVID-19 RI, variasi gejala makin jadi sorotan, bahkan mirip flu. Ini gejala…"
2022-12-04 06:36:24,richiegank,"RT @detikcom: Virus Corona terus bermutasi dan memicu kenaikan COVID-19 RI, variasi gejala makin jadi sorotan, bahkan mirip flu. Ini gejala…"
2022-12-04 06:13:43,bamantara00,RT @riea_mariska86: Virus Covid-19 terus bermutasi dan terakhir ada subvarian XBB yang sudah masuk Indonesia sejak beberapa bulan lalu.   M…
2022-12-04 06:07:21,feb_ryan24,Ingin Bisa Melakukan Segalanya? Emang Bisa?  Pandemi virus Corona (Covid-19) sukses bikin banyak orang terpaksa ker… https://t.co/qErO4QOqNK
2022-12-04 05:58:05,Kindex_RMadrid,"RT @detikcom: Virus Corona terus bermutasi dan memicu kenaikan COVID-19 RI, variasi gejala makin jadi sorotan, bahkan mirip flu. Ini gejala…"
2022-12-04 05:55:02,TerasTimur,"Karena itu, salat Jumat, salat Tarawih di bulan Ramadan seperti saat ini, atau salat-salat berjamaah lainnya di mas… https://t.co/Y57g5Q1SCp"
2022-12-04 05:55:00,TerasTimur,"Pertemuan-pertemuan massal dilarang, untuk mencegah penularan penyakit yang disebabkan oleh virus Corona."
2022-12-04 05:55:00,TerasTimur,"Pandemi Corona Virus Disease (COVID-19) telah mengakhiri untuk sementara budaya kedekatan secara raga, dengan pembe… https://t.co/LtmW6ZweEw"
2022-12-04 05:52:45,bamantara00,"RT @Bank_Aconk: Ayo Segera Vaksin  Disaat tubuh tervaksinasi, vaksin Covid-19 akan bantu menciptakan respon antibodi yang bisa mencegah mas…"
2022-12-04 05:35:54,iqbalink13,RT @Bank_Aconk: Vaksin Covid-19 Berguna Untuk Kekebalan Tubuh   Tidak perlu takut di vaksin. Vaksin itu aman untuk kesehatan karena akan me…
2022-12-04 05:34:43,iqbalink13,"RT @Bank_Aconk: Ayo Segera Vaksin  Disaat tubuh tervaksinasi, vaksin Covid-19 akan bantu menciptakan respon antibodi yang bisa mencegah mas…"
2022-12-04 05:33:06,iqbalink13,RT @riea_mariska86: Virus Covid-19 terus bermutasi dan terakhir ada subvarian XBB yang sudah masuk Indonesia sejak beberapa bulan lalu.   M…
2022-12-04 05:32:18,bamantara00,"RT @garuda080: Ayo di vaksin booster! Vaksin penting untuk  membentuk kekebalan tubuh agar tidak mengalami resiko keparahan yang tinggi, de…"
2022-12-04 05:29:52,iqbalink13,"RT @garuda080: Ayo di vaksin booster! Vaksin penting untuk  membentuk kekebalan tubuh agar tidak mengalami resiko keparahan yang tinggi, de…"
2022-12-04 05:28:41,TerasTimur,"Terus terang, kadang saya marah pada Tuhan dengan adanya keadaan tidak mengenakkan akibat pandemi yang disebabkan virus Corona."
2022-12-04 05:27:07,yunankingstar1,"https://t.co/kYo2D3WDW4  Virus Corona terus bermutasi dan memicu kenaikan COVID-19 RI, variasi gejala makin menjadi… https://t.co/nJxzbTAS18"
2022-12-04 05:25:02,apolloresor,"RT @Bank_Aconk: Ayo Segera Vaksin  Disaat tubuh tervaksinasi, vaksin Covid-19 akan bantu menciptakan respon antibodi yang bisa mencegah mas…"
2022-12-04 05:24:30,TerasTimur,Pembatasan Sosial Berskala Besar (PSBB) diberlakukan di sejumlah kota untuk menekan keramaian yang berpotensi menul… https://t.co/xP8rD5eyz9
2022-12-04 05:24:25,TerasTimur,Semua demi mencegah penyebaran virus Corona.
2022-12-04 05:24:18,TerasTimur,"Imbauan untuk Latihan tersebut sudah beredar di sejumlah grup WhatsApp Subud, dan diselenggarakan dalam rangka memo… https://t.co/IKRfxoXTxV"
2022-12-04 05:23:04,MariaIsnainiiii,Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona. Bagi yang sudah Vaksin jangan lupa untuk… https://t.co/bRDLjWXfrL
2022-12-04 05:23:02,apolloresor,RT @riea_mariska86: Virus Covid-19 terus bermutasi dan terakhir ada subvarian XBB yang sudah masuk Indonesia sejak beberapa bulan lalu.   M…
